Category,Name,Product URL,Image URL,Description
ganga-cp-bath-fittings,1907 –   Sink Cock With Regular Swinging Spout With Wall Flange (W/M),https://gangabathfittings.com/product/1907-sink-cock-with-regular-swinging-spout-with-wall-flange-w-m/,https://gangabathfittings.com/wp-content/uploads/2023/06/1907-450x450.jpg,Catalogue No : 1907
ganga-cp-bath-fittings,1908 –  Sink Cock With Regular Swinging Spout (T/M-swan Neck),https://gangabathfittings.com/product/1908-sink-cock-with-regular-swinging-spout-t-m-swan-neck/,https://gangabathfittings.com/wp-content/uploads/2023/06/1908-450x450.jpg,Catalogue No : 1908
ganga-cp-bath-fittings,1909 –   Sink Mixer With Regular Swinging Spout (W/M),https://gangabathfittings.com/product/1909-sink-mixer-with-regular-swinging-spout-w-m/,https://gangabathfittings.com/wp-content/uploads/2023/06/1909-450x450.jpg,Catalogue No : 1909
ganga-cp-bath-fittings,1910 –  Single Lever Basin Mixer with 450mm Braided Hoses,https://gangabathfittings.com/product/1910-single-lever-basin-mixer-with-450mm-braided-hoses/,https://gangabathfittings.com/wp-content/uploads/2023/06/1910-450x450.jpg,Catalogue No : 1910
ganga-cp-bath-fittings,1911 –  Single Lever Basin Mixer with Extension Body,https://gangabathfittings.com/product/1911-single-lever-basin-mixer-with-extension-body/,https://gangabathfittings.com/wp-content/uploads/2023/06/1911-450x450.jpg,Catalogue No : 1911
ganga-cp-bath-fittings,1912 – Pillar Cock With Extension Body,https://gangabathfittings.com/product/1912-pillar-cock-with-extension-body/,https://gangabathfittings.com/wp-content/uploads/2023/06/1912-450x450.jpg,Catalogue No : 1912
ganga-cp-bath-fittings,1913 – Bath Tub Spout With Wall Flange,https://gangabathfittings.com/product/1913-bath-tub-spout-with-wall-flange/,https://gangabathfittings.com/wp-content/uploads/2023/06/1913-450x450.jpg,Catalogue No : 1913
ganga-cp-bath-fittings,1914 – Bath Tub Spout With Button Attachment For Telephonic Shower,https://gangabathfittings.com/product/1914-bath-tub-spout-with-button-attachment-for-telephonic-shower/,https://gangabathfittings.com/wp-content/uploads/2023/06/1914-1-450x450.jpg,Catalogue No : 1914
ganga-cp-bath-fittings,1915 – Single Concealed Stop Cock With Basin Spout (One Piece Composite Body),https://gangabathfittings.com/product/1915-single-concealed-stop-cock-with-basin-spout-one-piece-composite-body/,https://gangabathfittings.com/wp-content/uploads/2023/06/1915-450x450.jpg,Catalogue No : 1915
ganga-cp-bath-fittings,1916 –  Wall Mixer With Crutch For  Arrangement Of Telephonic Shower,https://gangabathfittings.com/product/1916-wall-mixer-with-crutch-for-arrangement-of-telephonic-shower/,https://gangabathfittings.com/wp-content/uploads/2023/06/1916-450x450.jpg,Catalogue No : 1916
ganga-cp-bath-fittings,1917 –  Wall Mixer With Bend For  Arrangement of Overhead Shower,https://gangabathfittings.com/product/1917-wall-mixer-with-bend-for-arrangement-of-overhead-shower/,https://gangabathfittings.com/wp-content/uploads/2023/06/1917-450x450.jpg,Catalogue No : 1917
ganga-cp-bath-fittings,1918 –   Wall Mixer 3 in 1 System With Provision For Both Telephonic & Overhead Shower,https://gangabathfittings.com/product/1918-wall-mixer-3-in-1-system-with-provision-for-both-telephonic-overhead-shower/,https://gangabathfittings.com/wp-content/uploads/2023/06/1918-450x450.jpg,Catalogue No : 1918
ganga-cp-bath-fittings,1919 – Single Lever Concealed Divertor Upper Parts (Handle + Flange + Sleev + Tipton Parts),https://gangabathfittings.com/product/1919-single-lever-concealed-divertor-upper-parts-handle-flange-sleev-tipton-parts/,https://gangabathfittings.com/wp-content/uploads/2023/06/1919-450x450.jpg,Catalogue No : 1919
ganga-cp-bath-fittings,1920 – High Flow Single Lever Concealed Divertor Upper Parts (Handle + Flange + Sleev + Tipton Parts),https://gangabathfittings.com/product/1920-high-flow-single-lever-concealed-divertor-upper-parts-handle-flange-sleev-tipton-parts/,https://gangabathfittings.com/wp-content/uploads/2023/06/1920-450x450.jpg,Catalogue No : 1920
ganga-cp-bath-fittings,1921 –  Flush Cock with Washer System and Adjustable Wall Flange (25mm),https://gangabathfittings.com/product/1921-flush-cock-with-washer-system-and-adjustable-wall-flange-25mm/,https://gangabathfittings.com/wp-content/uploads/2023/06/1921-450x450.jpg,Catalogue No : 1921
ganga-cp-bath-fittings,1922 – Flush Cock With Ceramic Quarter Turn And Adjustable Wall Flange (25mm),https://gangabathfittings.com/product/1922-flush-cock-with-ceramic-quarter-turn-and-adjustable-wall-flange-25mm/,https://gangabathfittings.com/wp-content/uploads/2023/06/1922-450x450.jpg,Catalogue No : 1922
ganga-cp-bath-fittings,2001 – Pillar Cock Auto Closing System,https://gangabathfittings.com/product/2001-bib-cock-long-body-with-wall-flange/,https://gangabathfittings.com/wp-content/uploads/2023/06/2001-450x450.jpg,Catalogue No : SL -2001
ganga-cp-bath-fittings,2002 – Bib Cock Long Body Auto Closing System With Wall Flange,https://gangabathfittings.com/product/1002-bib-cock-long-body-with-wall-flange-2/,https://gangabathfittings.com/wp-content/uploads/2023/06/2002-450x450.jpg,Catalogue No : SL -2002
ganga-cp-bath-fittings,2003 – Angle Valve Auto Closing System For Urinals With Wall Flange,https://gangabathfittings.com/product/2003-bib-cock-long-body-auto-closing-system-with-wall-flang/,https://gangabathfittings.com/wp-content/uploads/2023/06/2003-450x450.jpg,Catalogue No : SL -2003
ganga-cp-bath-fittings,201 –  Bib Cock with Wall Flange,https://gangabathfittings.com/product/201-bib-cock-with-wall-flange/,https://gangabathfittings.com/wp-content/uploads/2023/06/201-450x450.jpg,Catalogue No : 201
ganga-cp-bath-fittings,202 –  Pillar Cock,https://gangabathfittings.com/product/202-pillar-cock/,https://gangabathfittings.com/wp-content/uploads/2023/06/202-450x450.jpg,Catalogue No : 202
ganga-cp-bath-fittings,203 –  Angular Stop Cock with  Wall Flange,https://gangabathfittings.com/product/203-angular-stop-cock-with-wall-flange/,https://gangabathfittings.com/wp-content/uploads/2023/06/203-450x450.jpg,Catalogue No : 203
ganga-cp-bath-fittings,204 –  Bib Cock Long Body With Wall Flange,https://gangabathfittings.com/product/204-bib-cock-long-body-with-wall-flange/,https://gangabathfittings.com/wp-content/uploads/2023/06/204-450x450.jpg,Catalogue No : 204
ganga-cp-bath-fittings,205 – 2 Way Bib Cock With Wall Flange,https://gangabathfittings.com/product/205-2-way-bib-cock-with-wall-flange/,https://gangabathfittings.com/wp-content/uploads/2023/06/205-450x450.jpg,Catalogue No : 205
ganga-cp-bath-fittings,"206 – Concealed Stop Cock, Extra Heavy Body With Adjustable Wall Flange",https://gangabathfittings.com/product/206-concealed-stop-cock-extra-heavy-body-with-adjustable-wall-flange/,https://gangabathfittings.com/wp-content/uploads/2023/06/206-450x450.jpg,Catalogue No : 206
ganga-cp-bath-fittings,207 – Sink Cock With Regular Swinging Spout With Wall Flange (W/M),https://gangabathfittings.com/product/207-sink-cock-with-regular-swinging-spout-with-wall-flange-w-m/,https://gangabathfittings.com/wp-content/uploads/2023/06/207-450x450.jpg,Catalogue No : 207
ganga-cp-bath-fittings,208 – Sink Cock With Swinging Extended Spout With Wall Flange (W/M),https://gangabathfittings.com/product/208-sink-cock-with-swinging-extended-spout-with-wall-flange-w-m/,https://gangabathfittings.com/wp-content/uploads/2023/06/208-450x450.jpg,Catalogue No : 208
ganga-cp-bath-fittings,209 – Sink Cock With Regular Swinging Spout (T/M-Swan Neck),https://gangabathfittings.com/product/209-sink-cock-with-regular-swinging-spout-t-m-swan-neck/,https://gangabathfittings.com/wp-content/uploads/2023/06/209-450x450.jpg,Catalogue No : 209
ganga-cp-bath-fittings,210 – Sink Cock With Swinging Extended Spout (T/M-Swan Neck),https://gangabathfittings.com/product/210-sink-cock-with-swinging-extended-spout-t-m-swan-neck/,https://gangabathfittings.com/wp-content/uploads/2023/06/210-450x450.jpg,Catalogue No : 210
ganga-cp-bath-fittings,2101 –  Bib Cock with Wall Flange,https://gangabathfittings.com/product/2101-bib-cock-with-wall-flange/,https://gangabathfittings.com/wp-content/uploads/2023/06/2101-450x450.jpg,Catalogue No : 2101
ganga-cp-bath-fittings,2102 –  Pillar Cock,https://gangabathfittings.com/product/2102-pillar-cock/,https://gangabathfittings.com/wp-content/uploads/2023/06/2102-450x450.jpg,Catalogue No : 2102
ganga-cp-bath-fittings,2103 –  Angular Stop Cock with  Wall Flange,https://gangabathfittings.com/product/2103-angular-stop-cock-with-wall-flange/,https://gangabathfittings.com/wp-content/uploads/2023/06/2103-450x450.jpg,Catalogue No : 2103
ganga-cp-bath-fittings,2104 –  Bib Cock Long Body With Wall Flange,https://gangabathfittings.com/product/2104-bib-cock-long-body-with-wall-flange/,https://gangabathfittings.com/wp-content/uploads/2023/06/2104-450x450.jpg,Catalogue No : 2104
ganga-cp-bath-fittings,2105 –  2 Way Bib Cock With Wall Flange,https://gangabathfittings.com/product/2105-2-way-bib-cock-with-wall-flange/,https://gangabathfittings.com/wp-content/uploads/2023/06/2105-450x450.jpg,Catalogue No : 2105
ganga-cp-bath-fittings,"2106 – Concealed Stop Cock, Extra Heavy Body With Adjustable Wall Flange",https://gangabathfittings.com/product/2106-concealed-stop-cock-extra-heavy-body-with-adjustable-wall-flange/,https://gangabathfittings.com/wp-content/uploads/2023/06/2106-450x450.jpg,Catalogue No : 2106
ganga-cp-bath-fittings,2107 – Sink Cock With Regular Swinging Spout With Wall Flange (W/M),https://gangabathfittings.com/product/2107-sink-cock-with-regular-swinging-spout-with-wall-flange-w-m/,https://gangabathfittings.com/wp-content/uploads/2023/06/2107-450x450.jpg,Catalogue No : 2107
ganga-cp-bath-fittings,2108 – Sink Cock With Regular Spout (T/M-Swan Neck),https://gangabathfittings.com/product/2108-sink-cock-with-regular-spout-t-m-swan-neck/,https://gangabathfittings.com/wp-content/uploads/2023/06/2108-450x450.jpg,Catalogue No : 2108
ganga-cp-bath-fittings,2109 – Central Hole Basin Mixer With Regular Spout With 450mm Braided Hoses,https://gangabathfittings.com/product/2109-central-hole-basin-mixer-with-regular-spout-with-450mm-braided-hoses/,https://gangabathfittings.com/wp-content/uploads/2023/06/2109-450x450.jpg,Catalogue No : 2109
ganga-cp-bath-fittings,211 – Central Hole Basin Mixer With Regular Spout With 450mm Braided Hoses,https://gangabathfittings.com/product/211-central-hole-basin-mixer-with-regular-spout-with-450mm-braided-hoses/,https://gangabathfittings.com/wp-content/uploads/2023/06/211-450x450.jpg,Catalogue No : 211
ganga-cp-bath-fittings,2110 – Wall Mixer With Bend For Arrangement of Overhead Shower,https://gangabathfittings.com/product/2110-wall-mixer-with-bend-for-arrangement-of-overhead-shower/,https://gangabathfittings.com/wp-content/uploads/2023/06/2110-450x450.jpg,Catalogue No : 2110
ganga-cp-bath-fittings,2111 – Wall Mixer With Crutch For Arrangement of Telephonic Shower,https://gangabathfittings.com/product/2111-wall-mixer-with-crutch-for-arrangement-of-telephonic-shower/,https://gangabathfittings.com/wp-content/uploads/2023/06/2111-450x450.jpg,Catalogue No : 2111
ganga-cp-bath-fittings,2112 – Wall Mixer 3 in 1 System With Provision For Both Telephonic & Overhead Shower,https://gangabathfittings.com/product/2112-wall-mixer-3-in-1-system-with-provision-for-both-telephonic-overhead-shower/,https://gangabathfittings.com/wp-content/uploads/2023/06/2112-450x450.jpg,Catalogue No : 2112
ganga-cp-bath-fittings,2113 – Flush Cock With Washer System & Adjustable Wall Flange (25mm),https://gangabathfittings.com/product/2113-flush-cock-with-washer-system-adjustable-wall-flange-25mm/,https://gangabathfittings.com/wp-content/uploads/2023/06/2113-450x450.jpg,Catalogue No : 2113
ganga-cp-bath-fittings,2114 – Flush Cock Ceramic Cartridge Quarter Turn & Adjustable Wall Flange (25mm),https://gangabathfittings.com/product/2114-flush-cock-ceramic-cartridge-quarter-turn-adjustable-wall-flange-25mm/,https://gangabathfittings.com/wp-content/uploads/2023/06/2114-450x450.jpg,Catalogue No : 2114
ganga-cp-bath-fittings,2116 – Sink Mixer With Regular Swinging Spout (W/M),https://gangabathfittings.com/product/2116-sink-mixer-with-regular-swinging-spout-w-m/,https://gangabathfittings.com/wp-content/uploads/2023/06/2116-450x450.jpg,Catalogue No : 2116
ganga-cp-bath-fittings,2117 – Wall Mixer Non Telephonic,https://gangabathfittings.com/product/2117-wall-mixer-non-telephonic/,https://gangabathfittings.com/wp-content/uploads/2023/06/2117-450x450.jpg,Catalogue No : 2117
ganga-cp-bath-fittings,2118 – Sink Cock With Regular Swinging Spout With Wall Flange (W/M) LEFT,https://gangabathfittings.com/product/2118-sink-cock-with-regular-swinging-spout-with-wall-flange-w-m-left/,https://gangabathfittings.com/wp-content/uploads/2023/06/2118-450x450.jpg,Catalogue No : 2118
ganga-cp-bath-fittings,2119 – Sink Cock With Regular Swinging Spout With Wall Flange (W/M) RIGHT,https://gangabathfittings.com/product/2119-sink-cock-with-regular-swinging-spout-with-wall-flange-w-m-right/,https://gangabathfittings.com/wp-content/uploads/2023/06/2119-450x450.jpg,Catalogue No : 2119
ganga-cp-bath-fittings,212 – Central Hole Basin Mixer With Extended Spout With 450mm Braided Hoses,https://gangabathfittings.com/product/212-central-hole-basin-mixer-with-extended-spout-with-450mm-braided-hoses/,https://gangabathfittings.com/wp-content/uploads/2023/06/212-450x450.jpg,Catalogue No : 212
ganga-cp-bath-fittings,213 – Sink Mixer With Regular Swinging Spout (W/M),https://gangabathfittings.com/product/213-sink-mixer-with-regular-swinging-spout-w-m/,https://gangabathfittings.com/wp-content/uploads/2023/06/213-450x450.jpg,Catalogue No : 213
ganga-cp-bath-fittings,214 – Sink Mixer With Extended Swinging Spout (W/M),https://gangabathfittings.com/product/214-sink-mixer-with-extended-swinging-spout-w-m/,https://gangabathfittings.com/wp-content/uploads/2023/06/214-450x450.jpg,Catalogue No : 214
ganga-cp-bath-fittings,215 – Wall Mixer Non Telephonic,https://gangabathfittings.com/product/215-wall-mixer-non-telephonic/,https://gangabathfittings.com/wp-content/uploads/2023/06/215-450x450.jpg,Catalogue No : 215
ganga-cp-bath-fittings,216 – Wall Mixer With Bend For Arrangement of Overhead Shower,https://gangabathfittings.com/product/216-wall-mixer-with-bend-for-arrangement-of-overhead-shower/,https://gangabathfittings.com/wp-content/uploads/2023/06/216-450x450.jpg,Catalogue No : 216
ganga-cp-bath-fittings,217 – Wall Mixer With Crutch For Arrangement of Telephonic Shower,https://gangabathfittings.com/product/217-wall-mixer-with-crutch-for-arrangement-of-telephonic-shower/,https://gangabathfittings.com/wp-content/uploads/2023/06/217-450x450.jpg,Catalogue No : 217
ganga-cp-bath-fittings,218 – Wall Mixer 3 in 1 System With Provision For Both Telephonic & Overhead Shower,https://gangabathfittings.com/product/218-wall-mixer-3-in-1-system-with-provision-for-both-telephonic-overhead-shower/,https://gangabathfittings.com/wp-content/uploads/2023/06/218-450x450.jpg,Catalogue No : 218
ganga-cp-bath-fittings,219-220  – Flush Cock With Washer System / Quarter Turn And Adjustable Wall Flange (25mm),https://gangabathfittings.com/product/219-220-flush-cock-with-washer-system-quarter-turn-and-adjustable-wall-flange-25mm/,https://gangabathfittings.com/wp-content/uploads/2023/06/219-220-450x450.jpg,Catalogue No : 219-220
ganga-cp-bath-fittings,2201  – Bib Cock with Wall Flange,https://gangabathfittings.com/product/2201-bib-cock-with-wall-flange/,https://gangabathfittings.com/wp-content/uploads/2023/06/2201-450x450.jpg,Catalogue No : 2201
ganga-cp-bath-fittings,2202  –  Pillar Cock,https://gangabathfittings.com/product/2202-pillar-cock/,https://gangabathfittings.com/wp-content/uploads/2023/06/2202-450x450.jpg,Catalogue No : 2202
ganga-cp-bath-fittings,2203  – Angular Stop Cock With Wall Flange,https://gangabathfittings.com/product/2203-angular-stop-cock-with-wall-flange/,https://gangabathfittings.com/wp-content/uploads/2023/06/2203-1-450x450.jpg,Catalogue No : 2203
ganga-cp-bath-fittings,2204  – Bib Cock Long Body With Wall Flange,https://gangabathfittings.com/product/2204-bib-cock-long-body-with-wall-flange/,https://gangabathfittings.com/wp-content/uploads/2023/06/2204-1-450x450.jpg,Catalogue No : 2204
ganga-cp-bath-fittings,2205  – 2 in 1 Bib Cock With Wall Flange,https://gangabathfittings.com/product/2205-2-in-1-bib-cock-with-wall-flange/,https://gangabathfittings.com/wp-content/uploads/2023/06/2205-2-450x450.jpg,Catalogue No : 2205
ganga-cp-bath-fittings,"2206  – Concealed Stop Cock, Extra Heavy Body with Adjustable Wall Flange",https://gangabathfittings.com/product/2206-concealed-stop-cock-extra-heavy-body-with-adjustable-wall-flange/,https://gangabathfittings.com/wp-content/uploads/2023/06/2206-450x450.jpg,Catalogue No : 2206
ganga-cp-bath-fittings,"2207  – Concealed Stop Cock, Extra Heavy Body with Adjustable Wall Flange",https://gangabathfittings.com/product/2207-concealed-stop-cock-extra-heavy-body-with-adjustable-wall-flange/,https://gangabathfittings.com/wp-content/uploads/2023/06/2207-450x450.jpg,Catalogue No : 2207
ganga-cp-bath-fittings,2208  – Sink Cock With Regular Swinging Spout (T/M-Swan Neck),https://gangabathfittings.com/product/2208-sink-cock-with-regular-swinging-spout-t-m-swan-neck/,https://gangabathfittings.com/wp-content/uploads/2023/06/2208-450x450.jpg,Catalogue No : 2208
ganga-cp-bath-fittings,2209  – Central Hole Basin Mixer with 450mm Braided Hoses,https://gangabathfittings.com/product/2209-central-hole-basin-mixer-with-450mm-braided-hoses/,https://gangabathfittings.com/wp-content/uploads/2023/06/2209-450x450.jpg,Catalogue No : 2209
ganga-cp-bath-fittings,2210  – Sink Mixer with Regular Swinging Spout,https://gangabathfittings.com/product/2210-sink-mixer-with-regular-swinging-spout/,https://gangabathfittings.com/wp-content/uploads/2023/06/2210-450x450.jpg,Catalogue No : 2210
ganga-cp-bath-fittings,2211  – Wall Mixer With Bend For Arrangement of Overhead Shower,https://gangabathfittings.com/product/2211-wall-mixer-with-bend-for-arrangement-of-overhead-shower/,https://gangabathfittings.com/wp-content/uploads/2023/06/2211-450x450.jpg,Catalogue No : 2211
ganga-cp-bath-fittings,2212  – Concealed Wall Mixer with Wall Flange Complete,https://gangabathfittings.com/product/2212-concealed-wall-mixer-with-wall-flange-complete/,https://gangabathfittings.com/wp-content/uploads/2023/06/2212-450x450.jpg,Catalogue No : 2212
ganga-cp-bath-fittings,2213  – Pillar Cock with Extension Body,https://gangabathfittings.com/product/2213-pillar-cock-with-extension-body/,https://gangabathfittings.com/wp-content/uploads/2023/06/2213-450x450.jpg,Catalogue No : 2213
ganga-cp-bath-fittings,2214/2220  – Flush Cock with Washer System (H/T) (Q/T) And Adjustable Wall Flange,https://gangabathfittings.com/product/2214-2220-flush-cock-with-washer-system-h-t-q-t-and-adjustable-wall-flange/,https://gangabathfittings.com/wp-content/uploads/2023/06/2214-2220-450x450.jpg,Catalogue No : 2214/2220
ganga-cp-bath-fittings,2215  – Nozzle Bib Cock,https://gangabathfittings.com/product/2215-nozzle-bib-cock/,https://gangabathfittings.com/wp-content/uploads/2023/06/2215-450x450.jpg,Catalogue No : 2215
ganga-cp-bath-fittings,2216  – 2 in 1 Angle Cock,https://gangabathfittings.com/product/2216-2-in-1-angle-cock/,https://gangabathfittings.com/wp-content/uploads/2023/06/2216-450x450.jpg,Catalogue No : 2216
ganga-cp-bath-fittings,2217  – Single Lever Concealed Divertor Upper Parts (Handle + Flange + Sleev + Tipton Parts),https://gangabathfittings.com/product/2217-single-lever-concealed-divertor-upper-parts-handle-flange-sleev-tipton-parts/,https://gangabathfittings.com/wp-content/uploads/2023/06/2217-450x450.jpg,Catalogue No : 2217
ganga-cp-bath-fittings,2218  – High Flow Single Lever Concealed Divertor Upper Parts (Handle + Flange + Sleev + Tipton Parts),https://gangabathfittings.com/product/2218-high-flow-single-lever-concealed-divertor-upper-parts-handle-flange-sleev-tipton-parts/,https://gangabathfittings.com/wp-content/uploads/2023/06/2218-450x450.jpg,Catalogue No : 2218
ganga-cp-bath-fittings,2219 – Bath Tub Spout With Wall Flange,https://gangabathfittings.com/product/2219-bath-tub-spout-with-wall-flange/,https://gangabathfittings.com/wp-content/uploads/2023/06/2219-450x450.jpg,Catalogue No : 2219
ganga-cp-bath-fittings,2220  – Low Pressure Wall Mixer with Bend,https://gangabathfittings.com/product/2220-low-pressure-wall-mixer-with-bend/,https://gangabathfittings.com/wp-content/uploads/2023/06/2220-450x450.jpg,Catalogue No : 2220
ganga-cp-bath-fittings,2221  – Low Pressure Wall Mixer 3 in 1,https://gangabathfittings.com/product/2221-low-pressure-wall-mixer-3-in-1/,https://gangabathfittings.com/wp-content/uploads/2023/06/2221-450x450.jpg,Catalogue No : 2221
ganga-cp-bath-fittings,223  – Sink Cock With Regular Swinging Spout With Wall Flange (W/M) LEFT,https://gangabathfittings.com/product/223-sink-cock-with-regular-swinging-spout-with-wall-flange-w-m-left/,https://gangabathfittings.com/wp-content/uploads/2023/06/223-450x450.jpg,Catalogue No : 223
ganga-cp-bath-fittings,224  – Sink Cock With Regular Swinging Spout With Wall Flange (W/M) RIGHT,https://gangabathfittings.com/product/224-sink-cock-with-regular-swinging-spout-with-wall-flange-w-m-right/,https://gangabathfittings.com/wp-content/uploads/2023/06/224-450x450.jpg,Catalogue No : 224
ganga-cp-bath-fittings,2255 – Exposed part Kit of Single lever Shower Mixer with 3 Way Diverter (Flange + Handle),https://gangabathfittings.com/product/2255-exposed-part-kit-of-single-lever-shower-mixer-with-3-way-diverter-flange-handle/,https://gangabathfittings.com/wp-content/uploads/2023/06/7-450x450.jpg,Catalogue No – 2255
ganga-cp-bath-fittings,2301 – Bib Cock with Wall Flange,https://gangabathfittings.com/product/2301-bib-cock-with-wall-flange/,https://gangabathfittings.com/wp-content/uploads/2023/06/2301-450x450.jpg,Catalogue No : 2301
ganga-cp-bath-fittings,2302 – Pillar Cock,https://gangabathfittings.com/product/2302-pillar-cock/,https://gangabathfittings.com/wp-content/uploads/2023/06/2302-450x450.jpg,Catalogue No : 2302
ganga-cp-bath-fittings,2303 – Piller Cock With Extention Body,https://gangabathfittings.com/product/2303-piller-cock-with-extention-body/,https://gangabathfittings.com/wp-content/uploads/2023/06/2303-450x450.jpg,Catalogue No : 2303
ganga-cp-bath-fittings,2304 – Angular Stop Cock With Wall Flange,https://gangabathfittings.com/product/2304-angular-stop-cock-with-wall-flange/,https://gangabathfittings.com/wp-content/uploads/2023/06/2304-450x450.jpg,Catalogue No : 2304
ganga-cp-bath-fittings,2305 – Bib Cock Long Body With Wall Flange,https://gangabathfittings.com/product/2305-bib-cock-long-body-with-wall-flange/,https://gangabathfittings.com/wp-content/uploads/2023/06/2305-450x450.jpg,Catalogue No : 2305
ganga-cp-bath-fittings,2306 – 2 Way Bib Cock With Wall Flange,https://gangabathfittings.com/product/2306-2-way-bib-cock-with-wall-flange/,https://gangabathfittings.com/wp-content/uploads/2023/06/2306-450x450.jpg,Catalogue No : 2306
ganga-cp-bath-fittings,"2307 – Concealed Stop Cock, Extra Heavy Body with Adjustable Wall Flange",https://gangabathfittings.com/product/2307-concealed-stop-cock-extra-heavy-body-with-adjustable-wall-flange/,https://gangabathfittings.com/wp-content/uploads/2023/06/2307-450x450.jpg,Catalogue No : 2307
ganga-cp-bath-fittings,2308 – Sink Cock With Regular Swinging Spout with Wall Flange (W/M),https://gangabathfittings.com/product/2308-sink-cock-with-regular-swinging-spout-with-wall-flange-w-m/,https://gangabathfittings.com/wp-content/uploads/2023/06/2308-450x450.jpg,Catalogue No : 2308
ganga-cp-bath-fittings,2309 – Sink Cock With Regular Swinging Spout (T/M-Swan Neck),https://gangabathfittings.com/product/2309-sink-cock-with-regular-swinging-spout-t-m-swan-neck/,https://gangabathfittings.com/wp-content/uploads/2023/06/2309-450x450.jpg,Catalogue No : 2309
ganga-cp-bath-fittings,2310 – Central Hole Basin Mixer With Regular Spout With 450mm Braided Hoses,https://gangabathfittings.com/product/2310-central-hole-basin-mixer-with-regular-spout-with-450mm-braided-hoses/,https://gangabathfittings.com/wp-content/uploads/2023/06/2310-450x450.jpg,Catalogue No : 2310
ganga-cp-bath-fittings,2311 – Sink Mixer with Regular Swinging Spout (W/M),https://gangabathfittings.com/product/2311-sink-mixer-with-regular-swinging-spout-w-m/,https://gangabathfittings.com/wp-content/uploads/2023/06/2311-450x450.jpg,Catalogue No : 2311
ganga-cp-bath-fittings,2312 – Bath Tub Spout With Wall Flange,https://gangabathfittings.com/product/2312-bath-tub-spout-with-wall-flange/,https://gangabathfittings.com/wp-content/uploads/2023/06/2312-450x450.jpg,Catalogue No : 2312
ganga-cp-bath-fittings,2313 – Bath Tub Spout With Button Attachment For Telephonic Shower,https://gangabathfittings.com/product/2313-bath-tub-spout-with-button-attachment-for-telephonic-shower/,https://gangabathfittings.com/wp-content/uploads/2023/06/2313-450x450.jpg,Catalogue No : 2313
ganga-cp-bath-fittings,2314 – Wall Mixer With Bend For Arrangement of Overhead Shower,https://gangabathfittings.com/product/2314-wall-mixer-with-bend-for-arrangement-of-overhead-shower/,https://gangabathfittings.com/wp-content/uploads/2023/06/2314-450x450.jpg,Catalogue No : 2314
ganga-cp-bath-fittings,2315 – Wall Mixer With Crutch For Arrangement of Telephonic Shower,https://gangabathfittings.com/product/2315-wall-mixer-with-crutch-for-arrangement-of-telephonic-shower/,https://gangabathfittings.com/wp-content/uploads/2023/06/2315-450x450.jpg,Catalogue No : 2315
ganga-cp-bath-fittings,2316 – Wall Mixer 3 In 1 with Provision For Both Telephonic & Overhead Shower,https://gangabathfittings.com/product/2316-wall-mixer-3-in-1-with-provision-for-both-telephonic-overhead-shower/,https://gangabathfittings.com/wp-content/uploads/2023/06/2316-450x450.jpg,Catalogue No : 2316
ganga-cp-bath-fittings,2317 – Flush Cock with Washer System And Adjustable Wall Flange (25mm),https://gangabathfittings.com/product/2317-flush-cock-with-washer-system-and-adjustable-wall-flange-25mm/,https://gangabathfittings.com/wp-content/uploads/2023/06/2317-450x450.jpg,Catalogue No : 2317
ganga-cp-bath-fittings,2318 – Flush Cock With Ceramic Quater Turn And Adjustable Wall Flange (25mm),https://gangabathfittings.com/product/2318-flush-cock-with-ceramic-quater-turn-and-adjustable-wall-flange-25mm/,https://gangabathfittings.com/wp-content/uploads/2023/06/2318-450x450.jpg,Catalogue No : 2318
ganga-cp-bath-fittings,2319 – Single Lever Concealed Divertor Upper Parts (Handle + Flange + Sleev + Tipton Parts),https://gangabathfittings.com/product/2319-single-lever-concealed-divertor-upper-parts-handle-flange-sleev-tipton-parts/,https://gangabathfittings.com/wp-content/uploads/2023/06/2319-450x450.jpg,Catalogue No : 2319
ganga-cp-bath-fittings,2320 – Single Lever Basin Mixer With Extension Body With 450mm Braided Hoses,https://gangabathfittings.com/product/2320-single-lever-basin-mixer-with-extension-body-with-450mm-braided-hoses/,https://gangabathfittings.com/wp-content/uploads/2023/06/2320-450x450.jpg,Catalogue No : 2320
ganga-cp-bath-fittings,2321 – Single Lever Concealed Divertor  Upper Parts (Handle + Flange + Sleev + Tipton Parts),https://gangabathfittings.com/product/2321-single-lever-concealed-divertor-upper-parts-handle-flange-sleev-tipton-parts/,https://gangabathfittings.com/wp-content/uploads/2023/06/2321-450x450.jpg,Catalogue No : 2321
ganga-cp-bath-fittings,2322 – High Flow Single Lever Concealed Divertor Upper Parts (Handle + Flange + Sleev + Tipton Parts),https://gangabathfittings.com/product/2322-high-flow-single-lever-concealed-divertor-upper-parts-handle-flange-sleev-tipton-parts/,https://gangabathfittings.com/wp-content/uploads/2023/06/2322-450x450.jpg,Catalogue No : 2322
ganga-cp-bath-fittings,2325 –  Pressmatic Wall Mounted Basin Tap With Square Flange (Auto Closing),https://gangabathfittings.com/product/2325-pressmatic-wall-mounted-basin-tap-with-square-flange-auto-closing/,https://gangabathfittings.com/wp-content/uploads/2023/06/2325-450x450.jpg,Catalogue No : 2325
